crop,moisture,Temperature,pump,id,temperature,pressure,altitude,soilmiosture,note,status,class,date,time,Unnamed: 0,sensor_0,sensor_1,sensor_2,sensor_3,sensor_4,sensor_5,sensor_6,sensor_7,sensor_8,sensor_9,sensor_10,sensor_11,sensor_12,sensor_13,sensor_14,sensor_15,sensor_16,sensor_17,sensor_18,sensor_19,parcel_0,parcel_1,parcel_2,CropType,CropDays,SoilMoisture,Humidity,Irrigation,Hour,Day,Month,Year,DateTime,DayOfWeek,Season,PumpVoltage,PumpCurrent,IrrigationDuration,Energy_Consumption
0,671.0,23.0,1.0,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,411.39121756487026,39.3812375249501,,,,,,,,Autumn,220,5,30,550.0
0,758.0,34.0,1.0,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,411.39121756487026,39.3812375249501,,,,,,,,Autumn,220,5,30,550.0
0,507.0,45.0,1.0,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,411.39121756487026,39.3812375249501,,,,,,,,Autumn,220,5,30,550.0
0,586.0,33.0,1.0,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,411.39121756487026,39.3812375249501,,,,,,,,Autumn,220,5,30,550.0
0,703.0,45.0,1.0,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,411.39121756487026,39.3812375249501,,,,,,,,Autumn,220,5,30,550.0
0,716.0,25.0,1.0,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,411.39121756487026,39.3812375249501,,,,,,,,Autumn,220,5,30,550.0
0,724.0,11.0,1.0,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,411.39121756487026,39.3812375249501,,,,,,,,Autumn,220,5,30,550.0
0,828.0,41.0,1.0,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,411.39121756487026,39.3812375249501,,,,,,,,Autumn,220,5,30,550.0
0,633.0,23.0,1.0,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,411.39121756487026,39.3812375249501,,,,,,,,Autumn,220,5,30,550.0
0,783.0,18.0,1.0,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,411.39121756487026,39.3812375249501,,,,,,,,Autumn,220,5,30,550.0
0,635.0,36.0,1.0,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,411.39121756487026,39.3812375249501,,,,,,,,Autumn,220,5,30,550.0
0,525.0,33.0,1.0,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,411.39121756487026,39.3812375249501,,,,,,,,Autumn,220,5,30,550.0
0,636.0,24.0,1.0,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,411.39121756487026,39.3812375249501,,,,,,,,Autumn,220,5,30,550.0
0,813.0,15.0,1.0,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,411.39121756487026,39.3812375249501,,,,,,,,Autumn,220,5,30,550.0
0,736.0,44.0,1.0,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,411.39121756487026,39.3812375249501,,,,,,,,Autumn,220,5,30,550.0
0,833.0,13.0,1.0,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,411.39121756487026,39.3812375249501,,,,,,,,Autumn,220,5,30,550.0
0,808.0,29.0,1.0,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,411.39121756487026,39.3812375249501,,,,,,,,Autumn,220,5,30,550.0
0,714.0,14.0,1.0,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,411.39121756487026,39.3812375249501,,,,,,,,Autumn,220,5,30,550.0
0,806.0,28.0,1.0,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,411.39121756487026,39.3812375249501,,,,,,,,Autumn,220,5,30,550.0
0,681.0,31.0,1.0,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,411.39121756487026,39.3812375249501,,,,,,,,Autumn,220,5,30,550.0
0,661.0,35.0,1.0,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,411.39121756487026,39.3812375249501,,,,,,,,Autumn,220,5,30,550.0
0,546.0,32.0,1.0,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,411.39121756487026,39.3812375249501,,,,,,,,Autumn,220,5,30,550.0
0,759.0,10.0,1.0,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,411.39121756487026,39.3812375249501,,,,,,,,Autumn,220,5,30,550.0
0,803.0,21.0,1.0,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,411.39121756487026,39.3812375249501,,,,,,,,Autumn,220,5,30,550.0
0,670.0,22.0,1.0,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,411.39121756487026,39.3812375249501,,,,,,,,Autumn,220,5,30,550.0
0,796.0,21.0,1.0,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,411.39121756487026,39.3812375249501,,,,,,,,Autumn,220,5,30,550.0
0,665.0,32.0,1.0,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,411.39121756487026,39.3812375249501,,,,,,,,Autumn,220,5,30,550.0
0,687.0,11.0,1.0,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,411.39121756487026,39.3812375249501,,,,,,,,Autumn,220,5,30,550.0
0,573.0,13.0,1.0,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,411.39121756487026,39.3812375249501,,,,,,,,Autumn,220,5,30,550.0
0,812.0,38.0,1.0,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,411.39121756487026,39.3812375249501,,,,,,,,Autumn,220,5,30,550.0
0,698.0,45.0,1.0,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,411.39121756487026,39.3812375249501,,,,,,,,Autumn,220,5,30,550.0
0,675.0,39.0,1.0,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,411.39121756487026,39.3812375249501,,,,,,,,Autumn,220,5,30,550.0
0,700.0,38.0,1.0,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,411.39121756487026,39.3812375249501,,,,,,,,Autumn,220,5,30,550.0
0,749.0,38.0,1.0,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,411.39121756487026,39.3812375249501,,,,,,,,Autumn,220,5,30,550.0
0,537.0,44.0,1.0,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,411.39121756487026,39.3812375249501,,,,,,,,Autumn,220,5,30,550.0
0,748.0,27.0,1.0,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,411.39121756487026,39.3812375249501,,,,,,,,Autumn,220,5,30,550.0
0,824.0,37.0,1.0,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,411.39121756487026,39.3812375249501,,,,,,,,Autumn,220,5,30,550.0
0,839.0,29.0,1.0,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,411.39121756487026,39.3812375249501,,,,,,,,Autumn,220,5,30,550.0
0,740.0,31.0,1.0,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,411.39121756487026,39.3812375249501,,,,,,,,Autumn,220,5,30,550.0
0,533.0,42.0,1.0,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,411.39121756487026,39.3812375249501,,,,,,,,Autumn,220,5,30,550.0
0,775.0,40.0,1.0,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,411.39121756487026,39.3812375249501,,,,,,,,Autumn,220,5,30,550.0
0,663.0,24.0,1.0,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,411.39121756487026,39.3812375249501,,,,,,,,Autumn,220,5,30,550.0
0,639.0,14.0,1.0,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,411.39121756487026,39.3812375249501,,,,,,,,Autumn,220,5,30,550.0
0,612.0,31.0,1.0,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,411.39121756487026,39.3812375249501,,,,,,,,Autumn,220,5,30,550.0
0,580.0,14.0,1.0,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,411.39121756487026,39.3812375249501,,,,,,,,Autumn,220,5,30,550.0
0,632.0,14.0,1.0,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,411.39121756487026,39.3812375249501,,,,,,,,Autumn,220,5,30,550.0
0,535.0,17.0,1.0,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,411.39121756487026,39.3812375249501,,,,,,,,Autumn,220,5,30,550.0
0,818.0,15.0,1.0,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,411.39121756487026,39.3812375249501,,,,,,,,Autumn,220,5,30,550.0
0,503.0,44.0,1.0,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,411.39121756487026,39.3812375249501,,,,,,,,Autumn,220,5,30,550.0
0,788.0,12.0,1.0,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,411.39121756487026,39.3812375249501,,,,,,,,Autumn,220,5,30,550.0
0,513.0,27.0,1.0,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,411.39121756487026,39.3812375249501,,,,,,,,Autumn,220,5,30,550.0
0,729.0,41.0,1.0,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,411.39121756487026,39.3812375249501,,,,,,,,Autumn,220,5,30,550.0
0,659.0,29.0,1.0,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,411.39121756487026,39.3812375249501,,,,,,,,Autumn,220,5,30,550.0
0,629.0,41.0,1.0,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,411.39121756487026,39.3812375249501,,,,,,,,Autumn,220,5,30,550.0
0,641.0,35.0,1.0,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,411.39121756487026,39.3812375249501,,,,,,,,Autumn,220,5,30,550.0
0,676.0,30.0,1.0,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,411.39121756487026,39.3812375249501,,,,,,,,Autumn,220,5,30,550.0
0,739.0,14.0,1.0,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,411.39121756487026,39.3812375249501,,,,,,,,Autumn,220,5,30,550.0
0,773.0,20.0,1.0,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,411.39121756487026,39.3812375249501,,,,,,,,Autumn,220,5,30,550.0
0,792.0,15.0,1.0,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,411.39121756487026,39.3812375249501,,,,,,,,Autumn,220,5,30,550.0
0,509.0,19.0,1.0,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,411.39121756487026,39.3812375249501,,,,,,,,Autumn,220,5,30,550.0
0,682.0,40.0,1.0,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,411.39121756487026,39.3812375249501,,,,,,,,Autumn,220,5,30,550.0
0,637.0,29.0,1.0,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,411.39121756487026,39.3812375249501,,,,,,,,Autumn,220,5,30,550.0
0,769.0,13.0,1.0,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,411.39121756487026,39.3812375249501,,,,,,,,Autumn,220,5,30,550.0
0,611.0,12.0,1.0,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,411.39121756487026,39.3812375249501,,,,,,,,Autumn,220,5,30,550.0
0,574.0,32.0,1.0,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,411.39121756487026,39.3812375249501,,,,,,,,Autumn,220,5,30,550.0
0,623.0,32.0,1.0,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,411.39121756487026,39.3812375249501,,,,,,,,Autumn,220,5,30,550.0
0,539.0,26.0,1.0,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,411.39121756487026,39.3812375249501,,,,,,,,Autumn,220,5,30,550.0
0,595.0,30.0,1.0,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,411.39121756487026,39.3812375249501,,,,,,,,Autumn,220,5,30,550.0
0,683.0,39.0,1.0,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,411.39121756487026,39.3812375249501,,,,,,,,Autumn,220,5,30,550.0
0,760.0,18.0,1.0,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,411.39121756487026,39.3812375249501,,,,,,,,Autumn,220,5,30,550.0
0,697.0,25.0,1.0,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,411.39121756487026,39.3812375249501,,,,,,,,Autumn,220,5,30,550.0
0,766.0,39.0,1.0,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,411.39121756487026,39.3812375249501,,,,,,,,Autumn,220,5,30,550.0
0,768.0,17.0,1.0,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,411.39121756487026,39.3812375249501,,,,,,,,Autumn,220,5,30,550.0
0,734.0,16.0,1.0,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,411.39121756487026,39.3812375249501,,,,,,,,Autumn,220,5,30,550.0
0,579.0,45.0,1.0,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,411.39121756487026,39.3812375249501,,,,,,,,Autumn,220,5,30,550.0
0,737.0,34.0,1.0,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,411.39121756487026,39.3812375249501,,,,,,,,Autumn,220,5,30,550.0
0,699.0,22.0,1.0,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,411.39121756487026,39.3812375249501,,,,,,,,Autumn,220,5,30,550.0
0,757.0,43.0,1.0,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,411.39121756487026,39.3812375249501,,,,,,,,Autumn,220,5,30,550.0
0,624.0,15.0,1.0,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,411.39121756487026,39.3812375249501,,,,,,,,Autumn,220,5,30,550.0
0,545.0,29.0,1.0,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,411.39121756487026,39.3812375249501,,,,,,,,Autumn,220,5,30,550.0
0,850.0,16.0,1.0,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,411.39121756487026,39.3812375249501,,,,,,,,Autumn,220,5,30,550.0
0,722.0,26.0,1.0,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,411.39121756487026,39.3812375249501,,,,,,,,Autumn,220,5,30,550.0
0,795.0,15.0,1.0,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,411.39121756487026,39.3812375249501,,,,,,,,Autumn,220,5,30,550.0
0,817.0,18.0,1.0,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,411.39121756487026,39.3812375249501,,,,,,,,Autumn,220,5,30,550.0
0,830.0,44.0,1.0,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,411.39121756487026,39.3812375249501,,,,,,,,Autumn,220,5,30,550.0
0,843.0,41.0,1.0,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,411.39121756487026,39.3812375249501,,,,,,,,Autumn,220,5,30,550.0
0,553.0,35.0,1.0,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,411.39121756487026,39.3812375249501,,,,,,,,Autumn,220,5,30,550.0
0,837.0,30.0,1.0,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,411.39121756487026,39.3812375249501,,,,,,,,Autumn,220,5,30,550.0
0,588.0,18.0,1.0,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,411.39121756487026,39.3812375249501,,,,,,,,Autumn,220,5,30,550.0
0,733.0,26.0,1.0,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,411.39121756487026,39.3812375249501,,,,,,,,Autumn,220,5,30,550.0
0,89.0,42.0,0.0,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,411.39121756487026,39.3812375249501,,,,,,,,Autumn,220,5,30,550.0
0,76.0,35.0,0.0,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,411.39121756487026,39.3812375249501,,,,,,,,Autumn,220,5,30,550.0
0,434.0,19.0,0.0,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,411.39121756487026,39.3812375249501,,,,,,,,Autumn,220,5,30,550.0
0,487.0,16.0,0.0,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,411.39121756487026,39.3812375249501,,,,,,,,Autumn,220,5,30,550.0
0,493.0,18.0,0.0,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,411.39121756487026,39.3812375249501,,,,,,,,Autumn,220,5,30,550.0
0,421.0,39.0,0.0,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,411.39121756487026,39.3812375249501,,,,,,,,Autumn,220,5,30,550.0
0,379.0,23.0,0.0,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,411.39121756487026,39.3812375249501,,,,,,,,Autumn,220,5,30,550.0
0,177.0,12.0,0.0,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,411.39121756487026,39.3812375249501,,,,,,,,Autumn,220,5,30,550.0
0,482.0,27.0,0.0,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,411.39121756487026,39.3812375249501,,,,,,,,Autumn,220,5,30,550.0
0,168.0,10.0,0.0,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,411.39121756487026,39.3812375249501,,,,,,,,Autumn,220,5,30,550.0
0,208.0,39.0,0.0,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,411.39121756487026,39.3812375249501,,,,,,,,Autumn,220,5,30,550.0
0,162.0,29.0,0.0,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,411.39121756487026,39.3812375249501,,,,,,,,Autumn,220,5,30,550.0
0,306.0,25.0,0.0,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,411.39121756487026,39.3812375249501,,,,,,,,Autumn,220,5,30,550.0
0,394.0,27.0,0.0,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,411.39121756487026,39.3812375249501,,,,,,,,Autumn,220,5,30,550.0
0,184.0,29.0,0.0,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,411.39121756487026,39.3812375249501,,,,,,,,Autumn,220,5,30,550.0
0,429.0,17.0,0.0,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,411.39121756487026,39.3812375249501,,,,,,,,Autumn,220,5,30,550.0
0,81.0,20.0,0.0,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,411.39121756487026,39.3812375249501,,,,,,,,Autumn,220,5,30,550.0
0,158.0,17.0,0.0,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,411.39121756487026,39.3812375249501,,,,,,,,Autumn,220,5,30,550.0
0,435.0,10.0,0.0,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,411.39121756487026,39.3812375249501,,,,,,,,Autumn,220,5,30,550.0
0,401.0,17.0,0.0,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,411.39121756487026,39.3812375249501,,,,,,,,Autumn,220,5,30,550.0
0,271.0,33.0,0.0,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,411.39121756487026,39.3812375249501,,,,,,,,Autumn,220,5,30,550.0
0,161.0,18.0,0.0,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,411.39121756487026,39.3812375249501,,,,,,,,Autumn,220,5,30,550.0
0,124.0,40.0,0.0,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,411.39121756487026,39.3812375249501,,,,,,,,Autumn,220,5,30,550.0
0,26.0,23.0,0.0,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,411.39121756487026,39.3812375249501,,,,,,,,Autumn,220,5,30,550.0
0,175.0,15.0,0.0,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,411.39121756487026,39.3812375249501,,,,,,,,Autumn,220,5,30,550.0
0,293.0,25.0,0.0,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,411.39121756487026,39.3812375249501,,,,,,,,Autumn,220,5,30,550.0
0,354.0,20.0,0.0,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,411.39121756487026,39.3812375249501,,,,,,,,Autumn,220,5,30,550.0
0,245.0,43.0,0.0,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,411.39121756487026,39.3812375249501,,,,,,,,Autumn,220,5,30,550.0
0,462.0,32.0,0.0,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,411.39121756487026,39.3812375249501,,,,,,,,Autumn,220,5,30,550.0
0,466.0,41.0,0.0,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,411.39121756487026,39.3812375249501,,,,,,,,Autumn,220,5,30,550.0
0,75.0,37.0,0.0,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,411.39121756487026,39.3812375249501,,,,,,,,Autumn,220,5,30,550.0
0,209.0,43.0,0.0,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,411.39121756487026,39.3812375249501,,,,,,,,Autumn,220,5,30,550.0
0,304.0,43.0,0.0,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,411.39121756487026,39.3812375249501,,,,,,,,Autumn,220,5,30,550.0
0,256.0,40.0,0.0,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,411.39121756487026,39.3812375249501,,,,,,,,Autumn,220,5,30,550.0
0,141.0,43.0,0.0,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,411.39121756487026,39.3812375249501,,,,,,,,Autumn,220,5,30,550.0
0,302.0,23.0,0.0,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,411.39121756487026,39.3812375249501,,,,,,,,Autumn,220,5,30,550.0
0,87.0,12.0,0.0,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,411.39121756487026,39.3812375249501,,,,,,,,Autumn,220,5,30,550.0
0,72.0,13.0,0.0,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,411.39121756487026,39.3812375249501,,,,,,,,Autumn,220,5,30,550.0
0,4.0,42.0,0.0,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,411.39121756487026,39.3812375249501,,,,,,,,Autumn,220,5,30,550.0
0,178.0,39.0,0.0,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,411.39121756487026,39.3812375249501,,,,,,,,Autumn,220,5,30,550.0
0,36.0,16.0,0.0,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,411.39121756487026,39.3812375249501,,,,,,,,Autumn,220,5,30,550.0
0,39.0,38.0,0.0,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,411.39121756487026,39.3812375249501,,,,,,,,Autumn,220,5,30,550.0
0,107.0,31.0,0.0,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,411.39121756487026,39.3812375249501,,,,,,,,Autumn,220,5,30,550.0
0,21.0,37.0,0.0,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,411.39121756487026,39.3812375249501,,,,,,,,Autumn,220,5,30,550.0
0,59.0,20.0,0.0,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,411.39121756487026,39.3812375249501,,,,,,,,Autumn,220,5,30,550.0
0,206.0,37.0,0.0,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,411.39121756487026,39.3812375249501,,,,,,,,Autumn,220,5,30,550.0
0,143.0,43.0,0.0,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,411.39121756487026,39.3812375249501,,,,,,,,Autumn,220,5,30,550.0
0,52.0,44.0,0.0,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,411.39121756487026,39.3812375249501,,,,,,,,Autumn,220,5,30,550.0
0,149.0,24.0,0.0,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,411.39121756487026,39.3812375249501,,,,,,,,Autumn,220,5,30,550.0
